id,source_name,source_url,context_repository,record_id,title,author,year,uploader_name,uploader_email,doi,description,license,qda_file_url,file_url,local_directory,local_filename,local_file_path,file_type,is_qda_file,download_status,downloaded_at
58,Zenodo,https://zenodo.org/records/17360366,Zenodo,17360366,PLANET4B Business Models Dataset Pisa [UNIPI] 20251014 v2,"Navarro Gambín, Pedro; Bonetti, Marta; VILLA, MATTEO",2025,,,10.5281/zenodo.17342434,"<p>This dataset includes the data and files used to conduct an analysis of the business models of three Italian small and medium fashion companies in the Fashion case study of the Horizon Europe project PLANET4B (understanding Plural values, intersectionality, Leverage points, Attitudes, Norms, behaviour and social lEarning in Transformation for Biodiversity decision making). More specifically, it includes company documents (N=30), interviews (N=12), field visits (N=4), a QDPX project from Atlas.ti, and processed data (N=1). Additionally, the dataset includes a metada document (PLANET4B_Metadata-BusinessModels_Pisa_20251014_metadata.docx) with additional information about each of the files.&nbsp;</p>
<p>At the time of collection, all the contributors were researchers at the University of Pisa (UNIPI). The case study focused on understanding the relation between biodiversity loss and the textile, apparel, and fashion sector (TAF), and identifying leverage points and potential interventions to foster transformative change for biodiversity in the sector.&nbsp;</p>",cc-by-4.0,https://zenodo.org/api/records/17360366/files/1_PLANET4B_QDPXProject-BusinessModels_Pisa_20250919_Qualitative-Analysis-Project.qdpx/content,https://zenodo.org/api/records/17360366/files/3_PLANET4B_ArtknitStudios-Doc2_2020_pdf.pdf/content,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366,3_PLANET4B_ArtknitStudios-Doc2_2020_pdf.pdf,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366\3_PLANET4B_ArtknitStudios-Doc2_2020_pdf.pdf,.pdf,0,success,2026-03-06T13:16:36.164031
59,Zenodo,https://zenodo.org/records/17360366,Zenodo,17360366,PLANET4B Business Models Dataset Pisa [UNIPI] 20251014 v2,"Navarro Gambín, Pedro; Bonetti, Marta; VILLA, MATTEO",2025,,,10.5281/zenodo.17342434,"<p>This dataset includes the data and files used to conduct an analysis of the business models of three Italian small and medium fashion companies in the Fashion case study of the Horizon Europe project PLANET4B (understanding Plural values, intersectionality, Leverage points, Attitudes, Norms, behaviour and social lEarning in Transformation for Biodiversity decision making). More specifically, it includes company documents (N=30), interviews (N=12), field visits (N=4), a QDPX project from Atlas.ti, and processed data (N=1). Additionally, the dataset includes a metada document (PLANET4B_Metadata-BusinessModels_Pisa_20251014_metadata.docx) with additional information about each of the files.&nbsp;</p>
<p>At the time of collection, all the contributors were researchers at the University of Pisa (UNIPI). The case study focused on understanding the relation between biodiversity loss and the textile, apparel, and fashion sector (TAF), and identifying leverage points and potential interventions to foster transformative change for biodiversity in the sector.&nbsp;</p>",cc-by-4.0,https://zenodo.org/api/records/17360366/files/1_PLANET4B_QDPXProject-BusinessModels_Pisa_20250919_Qualitative-Analysis-Project.qdpx/content,https://zenodo.org/api/records/17360366/files/34_PLANET4B_Rifò-Doc7_2025_pdf.pdf/content,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366,34_PLANET4B_Rifò-Doc7_2025_pdf.pdf,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366\34_PLANET4B_Rifò-Doc7_2025_pdf.pdf,.pdf,0,success,2026-03-06T13:16:38.545327
60,Zenodo,https://zenodo.org/records/17360366,Zenodo,17360366,PLANET4B Business Models Dataset Pisa [UNIPI] 20251014 v2,"Navarro Gambín, Pedro; Bonetti, Marta; VILLA, MATTEO",2025,,,10.5281/zenodo.17342434,"<p>This dataset includes the data and files used to conduct an analysis of the business models of three Italian small and medium fashion companies in the Fashion case study of the Horizon Europe project PLANET4B (understanding Plural values, intersectionality, Leverage points, Attitudes, Norms, behaviour and social lEarning in Transformation for Biodiversity decision making). More specifically, it includes company documents (N=30), interviews (N=12), field visits (N=4), a QDPX project from Atlas.ti, and processed data (N=1). Additionally, the dataset includes a metada document (PLANET4B_Metadata-BusinessModels_Pisa_20251014_metadata.docx) with additional information about each of the files.&nbsp;</p>
<p>At the time of collection, all the contributors were researchers at the University of Pisa (UNIPI). The case study focused on understanding the relation between biodiversity loss and the textile, apparel, and fashion sector (TAF), and identifying leverage points and potential interventions to foster transformative change for biodiversity in the sector.&nbsp;</p>",cc-by-4.0,https://zenodo.org/api/records/17360366/files/1_PLANET4B_QDPXProject-BusinessModels_Pisa_20250919_Qualitative-Analysis-Project.qdpx/content,https://zenodo.org/api/records/17360366/files/12_PLANET4B_Oscalito-Doc1_2019_pdf.pdf/content,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366,12_PLANET4B_Oscalito-Doc1_2019_pdf.pdf,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366\12_PLANET4B_Oscalito-Doc1_2019_pdf.pdf,.pdf,0,success,2026-03-06T13:16:39.878847
61,Zenodo,https://zenodo.org/records/17360366,Zenodo,17360366,PLANET4B Business Models Dataset Pisa [UNIPI] 20251014 v2,"Navarro Gambín, Pedro; Bonetti, Marta; VILLA, MATTEO",2025,,,10.5281/zenodo.17342434,"<p>This dataset includes the data and files used to conduct an analysis of the business models of three Italian small and medium fashion companies in the Fashion case study of the Horizon Europe project PLANET4B (understanding Plural values, intersectionality, Leverage points, Attitudes, Norms, behaviour and social lEarning in Transformation for Biodiversity decision making). More specifically, it includes company documents (N=30), interviews (N=12), field visits (N=4), a QDPX project from Atlas.ti, and processed data (N=1). Additionally, the dataset includes a metada document (PLANET4B_Metadata-BusinessModels_Pisa_20251014_metadata.docx) with additional information about each of the files.&nbsp;</p>
<p>At the time of collection, all the contributors were researchers at the University of Pisa (UNIPI). The case study focused on understanding the relation between biodiversity loss and the textile, apparel, and fashion sector (TAF), and identifying leverage points and potential interventions to foster transformative change for biodiversity in the sector.&nbsp;</p>",cc-by-4.0,https://zenodo.org/api/records/17360366/files/1_PLANET4B_QDPXProject-BusinessModels_Pisa_20250919_Qualitative-Analysis-Project.qdpx/content,https://zenodo.org/api/records/17360366/files/10_PLANET4B_ArtknitStudios-Doc9_2025_pdf.pdf/content,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366,10_PLANET4B_ArtknitStudios-Doc9_2025_pdf.pdf,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366\10_PLANET4B_ArtknitStudios-Doc9_2025_pdf.pdf,.pdf,0,success,2026-03-06T13:16:42.096124
62,Zenodo,https://zenodo.org/records/17360366,Zenodo,17360366,PLANET4B Business Models Dataset Pisa [UNIPI] 20251014 v2,"Navarro Gambín, Pedro; Bonetti, Marta; VILLA, MATTEO",2025,,,10.5281/zenodo.17342434,"<p>This dataset includes the data and files used to conduct an analysis of the business models of three Italian small and medium fashion companies in the Fashion case study of the Horizon Europe project PLANET4B (understanding Plural values, intersectionality, Leverage points, Attitudes, Norms, behaviour and social lEarning in Transformation for Biodiversity decision making). More specifically, it includes company documents (N=30), interviews (N=12), field visits (N=4), a QDPX project from Atlas.ti, and processed data (N=1). Additionally, the dataset includes a metada document (PLANET4B_Metadata-BusinessModels_Pisa_20251014_metadata.docx) with additional information about each of the files.&nbsp;</p>
<p>At the time of collection, all the contributors were researchers at the University of Pisa (UNIPI). The case study focused on understanding the relation between biodiversity loss and the textile, apparel, and fashion sector (TAF), and identifying leverage points and potential interventions to foster transformative change for biodiversity in the sector.&nbsp;</p>",cc-by-4.0,https://zenodo.org/api/records/17360366/files/1_PLANET4B_QDPXProject-BusinessModels_Pisa_20250919_Qualitative-Analysis-Project.qdpx/content,https://zenodo.org/api/records/17360366/files/11_PLANET4B_ArtknitStudios-Interview1_20240715_docx.docx/content,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366,11_PLANET4B_ArtknitStudios-Interview1_20240715_docx.docx,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366\11_PLANET4B_ArtknitStudios-Interview1_20240715_docx.docx,.docx,0,success,2026-03-06T13:16:43.268347
63,Zenodo,https://zenodo.org/records/17360366,Zenodo,17360366,PLANET4B Business Models Dataset Pisa [UNIPI] 20251014 v2,"Navarro Gambín, Pedro; Bonetti, Marta; VILLA, MATTEO",2025,,,10.5281/zenodo.17342434,"<p>This dataset includes the data and files used to conduct an analysis of the business models of three Italian small and medium fashion companies in the Fashion case study of the Horizon Europe project PLANET4B (understanding Plural values, intersectionality, Leverage points, Attitudes, Norms, behaviour and social lEarning in Transformation for Biodiversity decision making). More specifically, it includes company documents (N=30), interviews (N=12), field visits (N=4), a QDPX project from Atlas.ti, and processed data (N=1). Additionally, the dataset includes a metada document (PLANET4B_Metadata-BusinessModels_Pisa_20251014_metadata.docx) with additional information about each of the files.&nbsp;</p>
<p>At the time of collection, all the contributors were researchers at the University of Pisa (UNIPI). The case study focused on understanding the relation between biodiversity loss and the textile, apparel, and fashion sector (TAF), and identifying leverage points and potential interventions to foster transformative change for biodiversity in the sector.&nbsp;</p>",cc-by-4.0,https://zenodo.org/api/records/17360366/files/1_PLANET4B_QDPXProject-BusinessModels_Pisa_20250919_Qualitative-Analysis-Project.qdpx/content,https://zenodo.org/api/records/17360366/files/15_PLANET4B_Oscalito-Doc4_2023_pdf.pdf/content,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366,15_PLANET4B_Oscalito-Doc4_2023_pdf.pdf,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366\15_PLANET4B_Oscalito-Doc4_2023_pdf.pdf,.pdf,0,success,2026-03-06T13:16:48.504719
64,Zenodo,https://zenodo.org/records/17360366,Zenodo,17360366,PLANET4B Business Models Dataset Pisa [UNIPI] 20251014 v2,"Navarro Gambín, Pedro; Bonetti, Marta; VILLA, MATTEO",2025,,,10.5281/zenodo.17342434,"<p>This dataset includes the data and files used to conduct an analysis of the business models of three Italian small and medium fashion companies in the Fashion case study of the Horizon Europe project PLANET4B (understanding Plural values, intersectionality, Leverage points, Attitudes, Norms, behaviour and social lEarning in Transformation for Biodiversity decision making). More specifically, it includes company documents (N=30), interviews (N=12), field visits (N=4), a QDPX project from Atlas.ti, and processed data (N=1). Additionally, the dataset includes a metada document (PLANET4B_Metadata-BusinessModels_Pisa_20251014_metadata.docx) with additional information about each of the files.&nbsp;</p>
<p>At the time of collection, all the contributors were researchers at the University of Pisa (UNIPI). The case study focused on understanding the relation between biodiversity loss and the textile, apparel, and fashion sector (TAF), and identifying leverage points and potential interventions to foster transformative change for biodiversity in the sector.&nbsp;</p>",cc-by-4.0,https://zenodo.org/api/records/17360366/files/1_PLANET4B_QDPXProject-BusinessModels_Pisa_20250919_Qualitative-Analysis-Project.qdpx/content,https://zenodo.org/api/records/17360366/files/46_PLANET4B_Rifò-FieldVisit2_20240316_pdf.docx/content,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366,46_PLANET4B_Rifò-FieldVisit2_20240316_pdf.docx,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366\46_PLANET4B_Rifò-FieldVisit2_20240316_pdf.docx,.docx,0,success,2026-03-06T13:16:49.755296
65,Zenodo,https://zenodo.org/records/17360366,Zenodo,17360366,PLANET4B Business Models Dataset Pisa [UNIPI] 20251014 v2,"Navarro Gambín, Pedro; Bonetti, Marta; VILLA, MATTEO",2025,,,10.5281/zenodo.17342434,"<p>This dataset includes the data and files used to conduct an analysis of the business models of three Italian small and medium fashion companies in the Fashion case study of the Horizon Europe project PLANET4B (understanding Plural values, intersectionality, Leverage points, Attitudes, Norms, behaviour and social lEarning in Transformation for Biodiversity decision making). More specifically, it includes company documents (N=30), interviews (N=12), field visits (N=4), a QDPX project from Atlas.ti, and processed data (N=1). Additionally, the dataset includes a metada document (PLANET4B_Metadata-BusinessModels_Pisa_20251014_metadata.docx) with additional information about each of the files.&nbsp;</p>
<p>At the time of collection, all the contributors were researchers at the University of Pisa (UNIPI). The case study focused on understanding the relation between biodiversity loss and the textile, apparel, and fashion sector (TAF), and identifying leverage points and potential interventions to foster transformative change for biodiversity in the sector.&nbsp;</p>",cc-by-4.0,https://zenodo.org/api/records/17360366/files/1_PLANET4B_QDPXProject-BusinessModels_Pisa_20250919_Qualitative-Analysis-Project.qdpx/content,https://zenodo.org/api/records/17360366/files/14_PLANET4B_Oscalito-Doc3_2023_pdf.pdf/content,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366,14_PLANET4B_Oscalito-Doc3_2023_pdf.pdf,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366\14_PLANET4B_Oscalito-Doc3_2023_pdf.pdf,.pdf,0,success,2026-03-06T13:16:51.292613
66,Zenodo,https://zenodo.org/records/17360366,Zenodo,17360366,PLANET4B Business Models Dataset Pisa [UNIPI] 20251014 v2,"Navarro Gambín, Pedro; Bonetti, Marta; VILLA, MATTEO",2025,,,10.5281/zenodo.17342434,"<p>This dataset includes the data and files used to conduct an analysis of the business models of three Italian small and medium fashion companies in the Fashion case study of the Horizon Europe project PLANET4B (understanding Plural values, intersectionality, Leverage points, Attitudes, Norms, behaviour and social lEarning in Transformation for Biodiversity decision making). More specifically, it includes company documents (N=30), interviews (N=12), field visits (N=4), a QDPX project from Atlas.ti, and processed data (N=1). Additionally, the dataset includes a metada document (PLANET4B_Metadata-BusinessModels_Pisa_20251014_metadata.docx) with additional information about each of the files.&nbsp;</p>
<p>At the time of collection, all the contributors were researchers at the University of Pisa (UNIPI). The case study focused on understanding the relation between biodiversity loss and the textile, apparel, and fashion sector (TAF), and identifying leverage points and potential interventions to foster transformative change for biodiversity in the sector.&nbsp;</p>",cc-by-4.0,https://zenodo.org/api/records/17360366/files/1_PLANET4B_QDPXProject-BusinessModels_Pisa_20250919_Qualitative-Analysis-Project.qdpx/content,https://zenodo.org/api/records/17360366/files/23_PLANET4B_Oscalito-Interview6_20240717_docx.docx/content,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366,23_PLANET4B_Oscalito-Interview6_20240717_docx.docx,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366\23_PLANET4B_Oscalito-Interview6_20240717_docx.docx,.docx,0,success,2026-03-06T13:16:52.316421
67,Zenodo,https://zenodo.org/records/17360366,Zenodo,17360366,PLANET4B Business Models Dataset Pisa [UNIPI] 20251014 v2,"Navarro Gambín, Pedro; Bonetti, Marta; VILLA, MATTEO",2025,,,10.5281/zenodo.17342434,"<p>This dataset includes the data and files used to conduct an analysis of the business models of three Italian small and medium fashion companies in the Fashion case study of the Horizon Europe project PLANET4B (understanding Plural values, intersectionality, Leverage points, Attitudes, Norms, behaviour and social lEarning in Transformation for Biodiversity decision making). More specifically, it includes company documents (N=30), interviews (N=12), field visits (N=4), a QDPX project from Atlas.ti, and processed data (N=1). Additionally, the dataset includes a metada document (PLANET4B_Metadata-BusinessModels_Pisa_20251014_metadata.docx) with additional information about each of the files.&nbsp;</p>
<p>At the time of collection, all the contributors were researchers at the University of Pisa (UNIPI). The case study focused on understanding the relation between biodiversity loss and the textile, apparel, and fashion sector (TAF), and identifying leverage points and potential interventions to foster transformative change for biodiversity in the sector.&nbsp;</p>",cc-by-4.0,https://zenodo.org/api/records/17360366/files/1_PLANET4B_QDPXProject-BusinessModels_Pisa_20250919_Qualitative-Analysis-Project.qdpx/content,https://zenodo.org/api/records/17360366/files/20_PLANET4B_Oscalito-Interview3_20240717_docx.docx/content,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366,20_PLANET4B_Oscalito-Interview3_20240717_docx.docx,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366\20_PLANET4B_Oscalito-Interview3_20240717_docx.docx,.docx,0,success,2026-03-06T13:16:53.038391
68,Zenodo,https://zenodo.org/records/17360366,Zenodo,17360366,PLANET4B Business Models Dataset Pisa [UNIPI] 20251014 v2,"Navarro Gambín, Pedro; Bonetti, Marta; VILLA, MATTEO",2025,,,10.5281/zenodo.17342434,"<p>This dataset includes the data and files used to conduct an analysis of the business models of three Italian small and medium fashion companies in the Fashion case study of the Horizon Europe project PLANET4B (understanding Plural values, intersectionality, Leverage points, Attitudes, Norms, behaviour and social lEarning in Transformation for Biodiversity decision making). More specifically, it includes company documents (N=30), interviews (N=12), field visits (N=4), a QDPX project from Atlas.ti, and processed data (N=1). Additionally, the dataset includes a metada document (PLANET4B_Metadata-BusinessModels_Pisa_20251014_metadata.docx) with additional information about each of the files.&nbsp;</p>
<p>At the time of collection, all the contributors were researchers at the University of Pisa (UNIPI). The case study focused on understanding the relation between biodiversity loss and the textile, apparel, and fashion sector (TAF), and identifying leverage points and potential interventions to foster transformative change for biodiversity in the sector.&nbsp;</p>",cc-by-4.0,https://zenodo.org/api/records/17360366/files/1_PLANET4B_QDPXProject-BusinessModels_Pisa_20250919_Qualitative-Analysis-Project.qdpx/content,https://zenodo.org/api/records/17360366/files/4_PLANET4B_ArtknitStudios-Doc3_2022_pdf.pdf/content,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366,4_PLANET4B_ArtknitStudios-Doc3_2022_pdf.pdf,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366\4_PLANET4B_ArtknitStudios-Doc3_2022_pdf.pdf,.pdf,0,success,2026-03-06T13:16:56.639157
69,Zenodo,https://zenodo.org/records/17360366,Zenodo,17360366,PLANET4B Business Models Dataset Pisa [UNIPI] 20251014 v2,"Navarro Gambín, Pedro; Bonetti, Marta; VILLA, MATTEO",2025,,,10.5281/zenodo.17342434,"<p>This dataset includes the data and files used to conduct an analysis of the business models of three Italian small and medium fashion companies in the Fashion case study of the Horizon Europe project PLANET4B (understanding Plural values, intersectionality, Leverage points, Attitudes, Norms, behaviour and social lEarning in Transformation for Biodiversity decision making). More specifically, it includes company documents (N=30), interviews (N=12), field visits (N=4), a QDPX project from Atlas.ti, and processed data (N=1). Additionally, the dataset includes a metada document (PLANET4B_Metadata-BusinessModels_Pisa_20251014_metadata.docx) with additional information about each of the files.&nbsp;</p>
<p>At the time of collection, all the contributors were researchers at the University of Pisa (UNIPI). The case study focused on understanding the relation between biodiversity loss and the textile, apparel, and fashion sector (TAF), and identifying leverage points and potential interventions to foster transformative change for biodiversity in the sector.&nbsp;</p>",cc-by-4.0,https://zenodo.org/api/records/17360366/files/1_PLANET4B_QDPXProject-BusinessModels_Pisa_20250919_Qualitative-Analysis-Project.qdpx/content,https://zenodo.org/api/records/17360366/files/24_PLANET4B_Oscalito-Interview7_20240717_docx.docx/content,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366,24_PLANET4B_Oscalito-Interview7_20240717_docx.docx,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366\24_PLANET4B_Oscalito-Interview7_20240717_docx.docx,.docx,0,success,2026-03-06T13:16:57.855005
70,Zenodo,https://zenodo.org/records/17360366,Zenodo,17360366,PLANET4B Business Models Dataset Pisa [UNIPI] 20251014 v2,"Navarro Gambín, Pedro; Bonetti, Marta; VILLA, MATTEO",2025,,,10.5281/zenodo.17342434,"<p>This dataset includes the data and files used to conduct an analysis of the business models of three Italian small and medium fashion companies in the Fashion case study of the Horizon Europe project PLANET4B (understanding Plural values, intersectionality, Leverage points, Attitudes, Norms, behaviour and social lEarning in Transformation for Biodiversity decision making). More specifically, it includes company documents (N=30), interviews (N=12), field visits (N=4), a QDPX project from Atlas.ti, and processed data (N=1). Additionally, the dataset includes a metada document (PLANET4B_Metadata-BusinessModels_Pisa_20251014_metadata.docx) with additional information about each of the files.&nbsp;</p>
<p>At the time of collection, all the contributors were researchers at the University of Pisa (UNIPI). The case study focused on understanding the relation between biodiversity loss and the textile, apparel, and fashion sector (TAF), and identifying leverage points and potential interventions to foster transformative change for biodiversity in the sector.&nbsp;</p>",cc-by-4.0,https://zenodo.org/api/records/17360366/files/1_PLANET4B_QDPXProject-BusinessModels_Pisa_20250919_Qualitative-Analysis-Project.qdpx/content,https://zenodo.org/api/records/17360366/files/28_PLANET4B_Rifò-Doc1_2022_pdf.pdf/content,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366,28_PLANET4B_Rifò-Doc1_2022_pdf.pdf,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366\28_PLANET4B_Rifò-Doc1_2022_pdf.pdf,.pdf,0,success,2026-03-06T13:17:01.347043
71,Zenodo,https://zenodo.org/records/17360366,Zenodo,17360366,PLANET4B Business Models Dataset Pisa [UNIPI] 20251014 v2,"Navarro Gambín, Pedro; Bonetti, Marta; VILLA, MATTEO",2025,,,10.5281/zenodo.17342434,"<p>This dataset includes the data and files used to conduct an analysis of the business models of three Italian small and medium fashion companies in the Fashion case study of the Horizon Europe project PLANET4B (understanding Plural values, intersectionality, Leverage points, Attitudes, Norms, behaviour and social lEarning in Transformation for Biodiversity decision making). More specifically, it includes company documents (N=30), interviews (N=12), field visits (N=4), a QDPX project from Atlas.ti, and processed data (N=1). Additionally, the dataset includes a metada document (PLANET4B_Metadata-BusinessModels_Pisa_20251014_metadata.docx) with additional information about each of the files.&nbsp;</p>
<p>At the time of collection, all the contributors were researchers at the University of Pisa (UNIPI). The case study focused on understanding the relation between biodiversity loss and the textile, apparel, and fashion sector (TAF), and identifying leverage points and potential interventions to foster transformative change for biodiversity in the sector.&nbsp;</p>",cc-by-4.0,https://zenodo.org/api/records/17360366/files/1_PLANET4B_QDPXProject-BusinessModels_Pisa_20250919_Qualitative-Analysis-Project.qdpx/content,https://zenodo.org/api/records/17360366/files/17_PLANET4B_Oscalito-Doc6_2023_docx.docx/content,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366,17_PLANET4B_Oscalito-Doc6_2023_docx.docx,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366\17_PLANET4B_Oscalito-Doc6_2023_docx.docx,.docx,0,success,2026-03-06T13:17:02.519364
72,Zenodo,https://zenodo.org/records/17360366,Zenodo,17360366,PLANET4B Business Models Dataset Pisa [UNIPI] 20251014 v2,"Navarro Gambín, Pedro; Bonetti, Marta; VILLA, MATTEO",2025,,,10.5281/zenodo.17342434,"<p>This dataset includes the data and files used to conduct an analysis of the business models of three Italian small and medium fashion companies in the Fashion case study of the Horizon Europe project PLANET4B (understanding Plural values, intersectionality, Leverage points, Attitudes, Norms, behaviour and social lEarning in Transformation for Biodiversity decision making). More specifically, it includes company documents (N=30), interviews (N=12), field visits (N=4), a QDPX project from Atlas.ti, and processed data (N=1). Additionally, the dataset includes a metada document (PLANET4B_Metadata-BusinessModels_Pisa_20251014_metadata.docx) with additional information about each of the files.&nbsp;</p>
<p>At the time of collection, all the contributors were researchers at the University of Pisa (UNIPI). The case study focused on understanding the relation between biodiversity loss and the textile, apparel, and fashion sector (TAF), and identifying leverage points and potential interventions to foster transformative change for biodiversity in the sector.&nbsp;</p>",cc-by-4.0,https://zenodo.org/api/records/17360366/files/1_PLANET4B_QDPXProject-BusinessModels_Pisa_20250919_Qualitative-Analysis-Project.qdpx/content,https://zenodo.org/api/records/17360366/files/30_PLANET4B_Rifò-Doc3_2024_pdf.pdf/content,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366,30_PLANET4B_Rifò-Doc3_2024_pdf.pdf,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366\30_PLANET4B_Rifò-Doc3_2024_pdf.pdf,.pdf,0,success,2026-03-06T13:17:06.278628
73,Zenodo,https://zenodo.org/records/17360366,Zenodo,17360366,PLANET4B Business Models Dataset Pisa [UNIPI] 20251014 v2,"Navarro Gambín, Pedro; Bonetti, Marta; VILLA, MATTEO",2025,,,10.5281/zenodo.17342434,"<p>This dataset includes the data and files used to conduct an analysis of the business models of three Italian small and medium fashion companies in the Fashion case study of the Horizon Europe project PLANET4B (understanding Plural values, intersectionality, Leverage points, Attitudes, Norms, behaviour and social lEarning in Transformation for Biodiversity decision making). More specifically, it includes company documents (N=30), interviews (N=12), field visits (N=4), a QDPX project from Atlas.ti, and processed data (N=1). Additionally, the dataset includes a metada document (PLANET4B_Metadata-BusinessModels_Pisa_20251014_metadata.docx) with additional information about each of the files.&nbsp;</p>
<p>At the time of collection, all the contributors were researchers at the University of Pisa (UNIPI). The case study focused on understanding the relation between biodiversity loss and the textile, apparel, and fashion sector (TAF), and identifying leverage points and potential interventions to foster transformative change for biodiversity in the sector.&nbsp;</p>",cc-by-4.0,https://zenodo.org/api/records/17360366/files/1_PLANET4B_QDPXProject-BusinessModels_Pisa_20250919_Qualitative-Analysis-Project.qdpx/content,https://zenodo.org/api/records/17360366/files/37_PLANET4B_Rifò-Doc10_2025_pdf.pdf/content,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366,37_PLANET4B_Rifò-Doc10_2025_pdf.pdf,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366\37_PLANET4B_Rifò-Doc10_2025_pdf.pdf,.pdf,0,success,2026-03-06T13:17:07.882657
74,Zenodo,https://zenodo.org/records/17360366,Zenodo,17360366,PLANET4B Business Models Dataset Pisa [UNIPI] 20251014 v2,"Navarro Gambín, Pedro; Bonetti, Marta; VILLA, MATTEO",2025,,,10.5281/zenodo.17342434,"<p>This dataset includes the data and files used to conduct an analysis of the business models of three Italian small and medium fashion companies in the Fashion case study of the Horizon Europe project PLANET4B (understanding Plural values, intersectionality, Leverage points, Attitudes, Norms, behaviour and social lEarning in Transformation for Biodiversity decision making). More specifically, it includes company documents (N=30), interviews (N=12), field visits (N=4), a QDPX project from Atlas.ti, and processed data (N=1). Additionally, the dataset includes a metada document (PLANET4B_Metadata-BusinessModels_Pisa_20251014_metadata.docx) with additional information about each of the files.&nbsp;</p>
<p>At the time of collection, all the contributors were researchers at the University of Pisa (UNIPI). The case study focused on understanding the relation between biodiversity loss and the textile, apparel, and fashion sector (TAF), and identifying leverage points and potential interventions to foster transformative change for biodiversity in the sector.&nbsp;</p>",cc-by-4.0,https://zenodo.org/api/records/17360366/files/1_PLANET4B_QDPXProject-BusinessModels_Pisa_20250919_Qualitative-Analysis-Project.qdpx/content,https://zenodo.org/api/records/17360366/files/45_PLANET4B_Rifò-FieldVisit1_20240316_pdf.docx/content,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366,45_PLANET4B_Rifò-FieldVisit1_20240316_pdf.docx,D:\QDA_Project-\QDA_Project-\data\downloads\zenodo\17360366\45_PLANET4B_Rifò-FieldVisit1_20240316_pdf.docx,.docx,0,success,2026-03-06T13:17:08.951155
